32 32
    5    31   -0.02358   -0.00451
    6     0    0.16709   -0.01271
    6     1    0.15447   -0.06021
    6     2    0.13014   -0.09700
    6     3    0.10159   -0.12112
    6     4    0.07410   -0.13464
    6     5    0.05009   -0.14061
    6     6    0.03019   -0.14161
    6     7    0.01420   -0.13947
    6     8    0.00159   -0.13540
    6     9   -0.00822   -0.13016
    6    10   -0.01576   -0.12424
    6    11   -0.02148   -0.11792
    6    12   -0.02576   -0.11140
    6    13   -0.02889   -0.10479
    6    14   -0.03113   -0.09817
    6    15   -0.03264   -0.09160
    6    16   -0.03359   -0.08511
    6    17   -0.03409   -0.07872
    6    18   -0.03423   -0.07246
    6    19   -0.03411   -0.06634
    6    20   -0.03378   -0.06038
    6    21   -0.03330   -0.05457
    6    22   -0.03271   -0.04893
    6    23   -0.03206   -0.04345
    6    24   -0.03139   -0.03814
    6    25   -0.03072   -0.03299
    6    26   -0.03008   -0.02797
    6    27   -0.02950   -0.02309
    6    28   -0.02900   -0.01833
    6    29   -0.02859   -0.01366
    6    30   -0.02829   -0.00906
    6    31   -0.02810   -0.00452
    7     0    0.22859   -0.01918
    7     1    0.20428   -0.08759
    7     2    0.16224   -0.13281
    7     3    0.11875   -0.15621
    7     4    0.08111   -0.16516
    7     5    0.05083   -0.16574
    7     6    0.02724   -0.16178
    7     7    0.00915   -0.15548
    7     8   -0.00460   -0.14805
    7     9   -0.01500   -0.14017
    7    10   -0.02281   -0.13216
    7    11   -0.02863   -0.12422
    7    12   -0.03289   -0.11643
    7    13   -0.03596   -0.10882
    7    14   -0.03808   -0.10142
    7    15   -0.03946   -0.09421
    7    16   -0.04026   -0.08721
    7    17   -0.04060   -0.08040
    7    18   -0.04058   -0.07380
    7    19   -0.04028   -0.06740
    7    20   -0.03977   -0.06120
    7    21   -0.03911   -0.05520
    7    22   -0.03834   -0.04940
    7    23   -0.03751   -0.04380
    7    24   -0.03666   -0.03839
    7    25   -0.03583   -0.03315
    7    26   -0.03505   -0.02808
    7    27   -0.03434   -0.02315
    7    28   -0.03372   -0.01836
    7    29   -0.03322   -0.01367
    7    30   -0.03286   -0.00907
    7    31   -0.03263   -0.00452
    8     0    0.32795   -0.03413
    8     1    0.27139   -0.14164
    8     2    0.19423   -0.19110
    8     3    0.12936   -0.20545
    8     4    0.08061   -0.20374
    8     5    0.04494   -0.19525
    8     6    0.01894   -0.18425
    8     7   -0.00007   -0.17265
    8     8   -0.01401   -0.16126
    8     9   -0.02425   -0.15041
    8    10   -0.03177   -0.14017
    8    11   -0.03724   -0.13054
    8    12   -0.04117   -0.12145
    8    13   -0.04391   -0.11284
    8    14   -0.04574   -0.10463
    8    15   -0.04685   -0.09680
    8    16   -0.04739   -0.08928
    8    17   -0.04749   -0.08206
    8    18   -0.04724   -0.07511
    8    19   -0.04671   -0.06843
    8    20   -0.04598   -0.06199
    8    21   -0.04509   -0.05579
    8    22   -0.04411   -0.04983
    8    23   -0.04308   -0.04409
    8    24   -0.04203   -0.03857
    8    25   -0.04102   -0.03326
    8    26   -0.04007   -0.02813
    8    27   -0.03921   -0.02316
    8    28   -0.03847   -0.01835
    8    29   -0.03787   -0.01365
    8    30   -0.03743   -0.00905
    8    31   -0.03716   -0.00451
    9     0    0.53060   -0.09130
    9     1    0.34910   -0.26140
    9     2    0.21010   -0.28240
    9     3    0.12334   -0.26929
    9     4    0.06723   -0.24843
    9     5    0.02968   -0.22704
    9     6    0.00390   -0.20728
    9     7   -0.01414   -0.18963
    9     8   -0.02694   -0.17401
    9     9   -0.03609   -0.16014
    9    10   -0.04265   -0.14772
    9    11   -0.04731   -0.13646
    9    12   -0.05056   -0.12615
    9    13   -0.05274   -0.11659
    9    14   -0.05409   -0.10766
    9    15   -0.05479   -0.09923
    9    16   -0.05498   -0.09123
    9    17   -0.05476   -0.08361
    9    18   -0.05421   -0.07633
    9    19   -0.05340   -0.06936
    9    20   -0.05240   -0.06269
    9    21   -0.05126   -0.05629
    9    22   -0.05003   -0.05016
    9    23   -0.04876   -0.04430
    9    24   -0.04750   -0.03867
    9    25   -0.04627   -0.03328
    9    26   -0.04513   -0.02810
    9    27   -0.04410   -0.02311
    9    28   -0.04322   -0.01828
    9    29   -0.04251   -0.01359
    9    30   -0.04199   -0.00900
    9    31   -0.04167   -0.00448
   10     0    0.72173   -0.73369
   10     1    0.33904   -0.48378
   10     2    0.17575   -0.39834
   10     3    0.08840   -0.33882
   10     4    0.03622   -0.29308
   10     5    0.00320   -0.25705
   10     6   -0.01850   -0.22819
   10     7   -0.03318   -0.20467
   10     8   -0.04330   -0.18513
   10     9   -0.05036   -0.16856
   10    10   -0.05529   -0.15423
   10    11   -0.05868   -0.14159
   10    12   -0.06094   -0.13024
   10    13   -0.06233   -0.11989
   10    14   -0.06305   -0.11032
   10    15   -0.06323   -0.10138
   10    16   -0.06298   -0.09296
   10    17   -0.06237   -0.08497
   10    18   -0.06147   -0.07738
   10    19   -0.06035   -0.07014
   10    20   -0.05904   -0.06324
   10    21   -0.05761   -0.05665
   10    22   -0.05610   -0.05036
   10    23   -0.05456   -0.04436
   10    24   -0.05304   -0.03864
   10    25   -0.05159   -0.03318
   10    26   -0.05023   -0.02796
   10    27   -0.04901   -0.02295
   10    28   -0.04797   -0.01813
   10    29   -0.04713   -0.01346
   10    30   -0.04652   -0.00890
   10    31   -0.04614   -0.00443
   11     0    0.24989   -0.91567
   11     1    0.16355   -0.64975
   11     2    0.07706   -0.49354
   11     3    0.02136   -0.39528
   11     4   -0.01269   -0.32827
   11     5   -0.03389   -0.28005
   11     6   -0.04750   -0.24391
   11     7   -0.05648   -0.21587
   11     8   -0.06251   -0.19340
   11     9   -0.06659   -0.17488
   11    10   -0.06933   -0.15918
   11    11   -0.07108   -0.14556
   11    12   -0.07210   -0.13347
   11    13   -0.07254   -0.12254
   11    14   -0.07252   -0.11249
   11    15   -0.07210   -0.10315
   11    16   -0.07134   -0.09437
   11    17   -0.07030   -0.08608
   11    18   -0.06902   -0.07821
   11    19   -0.06753   -0.07072
   11    20   -0.06589   -0.06360
   11    21   -0.06413   -0.05682
   11    22   -0.06231   -0.05038
   11    23   -0.06048   -0.04425
   11    24   -0.05867   -0.03844
   11    25   -0.05695   -0.03292
   11    26   -0.05535   -0.02767
   11    27   -0.05392   -0.02267
   11    28   -0.05270   -0.01787
   11    29   -0.05171   -0.01325
   11    30   -0.05099   -0.00875
   11    31   -0.05055   -0.00435
   12     0   -0.02748   -0.93619
   12     1   -0.03962   -0.70483
   12     2   -0.05522   -0.53599
   12     3   -0.06655   -0.42244
   12     4   -0.07367   -0.34549
   12     5   -0.07805   -0.29142
   12     6   -0.08077   -0.25183
   12     7   -0.08245   -0.22169
   12     8   -0.08347   -0.19790
   12     9   -0.08402   -0.17850
   12    10   -0.08421   -0.16220
   12    11   -0.08411   -0.14812
   12    12   -0.08376   -0.13566
   12    13   -0.08317   -0.12442
   12    14   -0.08234   -0.11409
   12    15   -0.08128   -0.10447
   12    16   -0.08000   -0.09543
   12    17   -0.07851   -0.08688
   12    18   -0.07682   -0.07876
   12    19   -0.07495   -0.07105
   12    20   -0.07294   -0.06371
   12    21   -0.07083   -0.05675
   12    22   -0.06866   -0.05016
   12    23   -0.06649   -0.04392
   12    24   -0.06436   -0.03803
   12    25   -0.06234   -0.03247
   12    26   -0.06047   -0.02721
   12    27   -0.05880   -0.02223
   12    28   -0.05737   -0.01748
   12    29   -0.05622   -0.01293
   12    30   -0.05538   -0.00854
   12    31   -0.05487   -0.00424
   13     0   -0.28242   -0.93061
   13     1   -0.24149   -0.68806
   13     2   -0.19270   -0.52249
   13     3   -0.15854   -0.41407
   13     4   -0.13709   -0.34071
   13     5   -0.12361   -0.28886
   13     6   -0.11484   -0.25065
   13     7   -0.10891   -0.22140
   13     8   -0.10473   -0.19819
   13     9   -0.10165   -0.17917
   13    10   -0.09926   -0.16311
   13    11   -0.09730   -0.14917
   13    12   -0.09558   -0.13676
   13    13   -0.09397   -0.12549
   13    14   -0.09236   -0.11507
   13    15   -0.09068   -0.10531
   13    16   -0.08889   -0.09610
   13    17   -0.08695   -0.08734
   13    18   -0.08484   -0.07901
   13    19   -0.08258   -0.07108
   13    20   -0.08018   -0.06354
   13    21   -0.07769   -0.05640
   13    22   -0.07514   -0.04966
   13    23   -0.07260   -0.04331
   13    24   -0.07011   -0.03735
   13    25   -0.06775   -0.03176
   13    26   -0.06557   -0.02652
   13    27   -0.06363   -0.02159
   13    28   -0.06197   -0.01693
   13    29   -0.06063   -0.01249
   13    30   -0.05965   -0.00823
   13    31   -0.05906   -0.00409
   14     0   -0.61674   -0.87720
   14     1   -0.44073   -0.58457
   14     2   -0.31224   -0.45309
   14     3   -0.23755   -0.37213
   14     4   -0.19265   -0.31530
   14     5   -0.16445   -0.27317
   14     6   -0.14601   -0.24083
   14     7   -0.13351   -0.21525
   14     8   -0.12477   -0.19443
   14     9   -0.11847   -0.17700
   14    10   -0.11378   -0.16200
   14    11   -0.11016   -0.14877
   14    12   -0.10723   -0.13681
   14    13   -0.10471   -0.12579
   14    14   -0.10242   -0.11547
   14    15   -0.10019   -0.10570
   14    16   -0.09794   -0.09638
   14    17   -0.09558   -0.08746
   14    18   -0.09308   -0.07893
   14    19   -0.09042   -0.07078
   14    20   -0.08762   -0.06304
   14    21   -0.08471   -0.05571
   14    22   -0.08175   -0.04882
   14    23   -0.07879   -0.04236
   14    24   -0.07590   -0.03635
   14    25   -0.07316   -0.03075
   14    26   -0.07062   -0.02555
   14    27   -0.06836   -0.02071
   14    28   -0.06644   -0.01618
   14    29   -0.06489   -0.01190
   14    30   -0.06376   -0.00782
   14    31   -0.06307   -0.00388
   15     0   -0.93109   -0.23555
   15     1   -0.54660   -0.36552
   15     2   -0.37979   -0.34197
   15     3   -0.28831   -0.30786
   15     4   -0.23219   -0.27578
   15     5   -0.19577   -0.24798
   15     6   -0.17127   -0.22443
   15     7   -0.15430   -0.20447
   15     8   -0.14228   -0.18738
   15     9   -0.13358   -0.17247
   15    10   -0.12714   -0.15921
   15    11   -0.12225   -0.14716
   15    12   -0.11839   -0.13598
   15    13   -0.11519   -0.12544
   15    14   -0.11237   -0.11538
   15    15   -0.10973   -0.10569
   15    16   -0.10711   -0.09631
   15    17   -0.10439   -0.08725
   15    18   -0.10153   -0.07851
   15    19   -0.09848   -0.07013
   15    20   -0.09526   -0.06216
   15    21   -0.09191   -0.05463
   15    22   -0.08849   -0.04758
   15    23   -0.08506   -0.04102
   15    24   -0.08171   -0.03496
   15    25   -0.07853   -0.02938
   15    26   -0.07559   -0.02426
   15    27   -0.07297   -0.01954
   15    28   -0.07074   -0.01519
   15    29   -0.06895   -0.01113
   15    30   -0.06764   -0.00729
   15    31   -0.06684   -0.00361
   16     0   -0.58465   -0.05165
   16     1   -0.48834   -0.19123
   16     2   -0.38312   -0.23559
   16     3   -0.30629   -0.24056
   16     4   -0.25283   -0.23172
   16     5   -0.21547   -0.21849
   16     6   -0.18905   -0.20444
   16     7   -0.17011   -0.19087
   16     8   -0.15639   -0.17817
   16     9   -0.14633   -0.16635
   16    10   -0.13886   -0.15525
   16    11   -0.13322   -0.14471
   16    12   -0.12882   -0.13456
   16    13   -0.12523   -0.12467
   16    14   -0.12213   -0.11496
   16    15   -0.11924   -0.10539
   16    16   -0.11638   -0.09597
   16    17   -0.11340   -0.08674
   16    18   -0.11022   -0.07776
   16    19   -0.10680   -0.06910
   16    20   -0.10315   -0.06086
   16    21   -0.09931   -0.05309
   16    22   -0.09537   -0.04586
   16    23   -0.09140   -0.03919
   16    24   -0.08753   -0.03310
   16    25   -0.08383   -0.02757
   16    26   -0.08043   -0.02256
   16    27   -0.07740   -0.01803
   16    28   -0.07481   -0.01391
   16    29   -0.07274   -0.01013
   16    30   -0.07123   -0.00661
   16    31   -0.07031   -0.00326
   17     0   -0.44692   -0.02534
   17     1   -0.41093   -0.11201
   17     2   -0.35430   -0.16262
   17     3   -0.30082   -0.18493
   17     4   -0.25753   -0.19128
   17     5   -0.22430   -0.18951
   17     6   -0.19931   -0.18383
   17     7   -0.18064   -0.17634
   17     8   -0.16674   -0.16808
   17     9   -0.15639   -0.15949
   17    10   -0.14867   -0.15074
   17    11   -0.14285   -0.14188
   17    12   -0.13836   -0.13288
   17    13   -0.13475   -0.12372
   17    14   -0.13164   -0.11440
   17    15   -0.12873   -0.10495
   17    16   -0.12579   -0.09545
   17    17   -0.12265   -0.08598
   17    18   -0.11921   -0.07668
   17    19   -0.11543   -0.06767
   17    20   -0.11131   -0.05908
   17    21   -0.10694   -0.05103
   17    22   -0.10240   -0.04358
   17    23   -0.09782   -0.03679
   17    24   -0.09332   -0.03068
   17    25   -0.08904   -0.02522
   17    26   -0.08509   -0.02039
   17    27   -0.08158   -0.01611
   17    28   -0.07859   -0.01230
   17    29   -0.07620   -0.00888
   17    30   -0.07445   -0.00576
   17    31   -0.07339   -0.00283
   18     0   -0.36819   -0.01595
   18     1   -0.35097   -0.07464
   18     2   -0.31923   -0.11784
   18     3   -0.28400   -0.14440
   18     4   -0.25174   -0.15838
   18     5   -0.22471   -0.16414
   18     6   -0.20310   -0.16485
   18     7   -0.18627   -0.16250
   18     8   -0.17341   -0.15825
   18     9   -0.16371   -0.15275
   18    10   -0.15647   -0.14633
   18    11   -0.15106   -0.13917
   18    12   -0.14697   -0.13134
   18    13   -0.14372   -0.12292
   18    14   -0.14093   -0.11396
   18    15   -0.13825   -0.10456
   18    16   -0.13542   -0.09487
   18    17   -0.13225   -0.08504
   18    18   -0.12861   -0.07529
   18    19   -0.12447   -0.06580
   18    20   -0.11985   -0.05676
   18    21   -0.11486   -0.04833
   18    22   -0.10962   -0.04062
   18    23   -0.10430   -0.03370
   18    24   -0.09907   -0.02758
   18    25   -0.09409   -0.02225
   18    26   -0.08950   -0.01765
   18    27   -0.08543   -0.01370
   18    28   -0.08198   -0.01029
   18    29   -0.07923   -0.00733
   18    30   -0.07722   -0.00470
   18    31   -0.07600   -0.00229
   19     0   -0.31493   -0.01140
   19     1   -0.30542   -0.05474
   19     2   -0.28648   -0.09044
   19     3   -0.26334   -0.11639
   19     4   -0.24019   -0.13345
   19     5   -0.21939   -0.14361
   19     6   -0.20188   -0.14878
   19     7   -0.18777   -0.15045
   19     8   -0.17677   -0.14960
   19     9   -0.16845   -0.14686
   19    10   -0.16232   -0.14262
   19    11   -0.15788   -0.13708
   19    12   -0.15465   -0.13038
   19    13   -0.15219   -0.12262
   19    14   -0.15007   -0.11391
   19    15   -0.14792   -0.10443
   19    16   -0.14543   -0.09438
   19    17   -0.14236   -0.08400
   19    18   -0.13858   -0.07359
   19    19   -0.13406   -0.06342
   19    20   -0.12887   -0.05378
   19    21   -0.12314   -0.04486
   19    22   -0.11706   -0.03682
   19    23   -0.11085   -0.02975
   19    24   -0.10474   -0.02367
   19    25   -0.09893   -0.01852
   19    26   -0.09359   -0.01424
   19    27   -0.08887   -0.01071
   19    28   -0.08489   -0.00782
   19    29   -0.08172   -0.00543
   19    30   -0.07942   -0.00341
   19    31   -0.07802   -0.00165
   20     0   -0.27506   -0.00887
   20     1   -0.26935   -0.04317
   20     2   -0.25749   -0.07326
   20     3   -0.24213   -0.09739
   20     4   -0.22584   -0.11538
   20     5   -0.21046   -0.12795
   20     6   -0.19702   -0.13612
   20     7   -0.18595   -0.14081
   20     8   -0.17729   -0.14274
   20     9   -0.17086   -0.14241
   20    10   -0.16635   -0.14013
   20    11   -0.16337   -0.13609
   20    12   -0.16150   -0.13041
   20    13   -0.16027   -0.12319
   20    14   -0.15923   -0.11460
   20    15   -0.15794   -0.10482
   20    16   -0.15603   -0.09414
   20    17   -0.15322   -0.08293
   20    18   -0.14936   -0.07157
   20    19   -0.14443   -0.06047
   20    20   -0.13853   -0.04999
   20    21   -0.13188   -0.04044
   20    22   -0.12475   -0.03200
   20    23   -0.11745   -0.02477
   20    24   -0.11026   -0.01876
   20    25   -0.10346   -0.01389
   20    26   -0.09724   -0.01004
   20    27   -0.09177   -0.00707
   20    28   -0.08718   -0.00482
   20    29   -0.08355   -0.00314
   20    30   -0.08092   -0.00187
   20    31   -0.07934   -0.00087
   21     0   -0.24297   -0.00736
   21     1   -0.23938   -0.03609
   21     2   -0.23174   -0.06228
   21     3   -0.22150   -0.08464
   21     4   -0.21025   -0.10271
   21     5   -0.19929   -0.11663
   21     6   -0.18955   -0.12683
   21     7   -0.18152   -0.13383
   21     8   -0.17541   -0.13806
   21     9   -0.17121   -0.13982
   21    10   -0.16873   -0.13932
   21    11   -0.16767   -0.13666
   21    12   -0.16762   -0.13189
   21    13   -0.16811   -0.12508
   21    14   -0.16860   -0.11638
   21    15   -0.16858   -0.10603
   21    16   -0.16756   -0.09437
   21    17   -0.16519   -0.08191
   21    18   -0.16129   -0.06919
   21    19   -0.15585   -0.05679
   21    20   -0.14905   -0.04520
   21    21   -0.14122   -0.03481
   21    22   -0.13275   -0.02588
   21    23   -0.12407   -0.01850
   21    24   -0.11556   -0.01264
   21    25   -0.10756   -0.00817
   21    26   -0.10031   -0.00491
   21    27   -0.09399   -0.00266
   21    28   -0.08872   -0.00123
   21    29   -0.08458   -0.00041
   21    30   -0.08160   -0.00004
   21    31   -0.07980    0.00005
   22     0   -0.21565   -0.00641
   22     1   -0.21335   -0.03164
   22     2   -0.20840   -0.05523
   22     3   -0.20164   -0.07625
   22     4   -0.19408   -0.09421
   22     5   -0.18667   -0.10897
   22     6   -0.18013   -0.12068
   22     7   -0.17497   -0.12953
   22     8   -0.17146   -0.13573
   22     9   -0.16969   -0.13940
   22    10   -0.16956   -0.14057
   22    11   -0.17084   -0.13923
   22    12   -0.17313   -0.13531
   22    13   -0.17588   -0.12878
   22    14   -0.17847   -0.11974
   22    15   -0.18022   -0.10843
   22    16   -0.18047   -0.09532
   22    17   -0.17876   -0.08105
   22    18   -0.17483   -0.06640
   22    19   -0.16871   -0.05217
   22    20   -0.16070   -0.03907
   22    21   -0.15130   -0.02762
   22    22   -0.14108   -0.01811
   22    23   -0.13064   -0.01062
   22    24   -0.12050   -0.00504
   22    25   -0.11106   -0.00116
   22    26   -0.10261    0.00129
   22    27   -0.09533    0.00260
   22    28   -0.08932    0.00302
   22    29   -0.08463    0.00279
   22    30   -0.08129    0.00210
   22    31   -0.07928    0.00112
   23     0   -0.19130   -0.00583
   23     1   -0.18984   -0.02887
   23     2   -0.18668   -0.05080
   23     3   -0.18236   -0.07095
   23     4   -0.17755   -0.08886
   23     5   -0.17294   -0.10433
   23     6   -0.16913   -0.11730
   23     7   -0.16658   -0.12779
   23     8   -0.16561   -0.13582
   23     9   -0.16637   -0.14134
   23    10   -0.16887   -0.14422
   23    11   -0.17290   -0.14426
   23    12   -0.17807   -0.14122
   23    13   -0.18377   -0.13490
   23    14   -0.18917   -0.12527
   23    15   -0.19335   -0.11255
   23    16   -0.19541   -0.09730
   23    17   -0.19462   -0.08043
   23    18   -0.19065   -0.06303
   23    19   -0.18357   -0.04627
   23    20   -0.17386   -0.03113
   23    21   -0.16228   -0.01833
   23    22   -0.14973   -0.00818
   23    23   -0.13703   -0.00070
   23    24   -0.12486    0.00435
   23    25   -0.11371    0.00735
   23    26   -0.10389    0.00871
   23    27   -0.09556    0.00880
   23    28   -0.08877    0.00797
   23    29   -0.08353    0.00647
   23    30   -0.07983    0.00454
   23    31   -0.07762    0.00233
   24     0   -0.16877   -0.00548
   24     1   -0.16788   -0.02721
   24     2   -0.16597   -0.04818
   24     3   -0.16339   -0.06787
   24     4   -0.16064   -0.08592
   24     5   -0.15823   -0.10211
   24     6   -0.15669   -0.11631
   24     7   -0.15644   -0.12840
   24     8   -0.15786   -0.13830
   24     9   -0.16118   -0.14579
   24    10   -0.16650   -0.15059
   24    11   -0.17370   -0.15225
   24    12   -0.18240   -0.15029
   24    13   -0.19188   -0.14423
   24    14   -0.20107   -0.13379
   24    15   -0.20864   -0.11909
   24    16   -0.21324   -0.10081
   24    17   -0.21377   -0.08019
   24    18   -0.20969   -0.05887
   24    19   -0.20116   -0.03854
   24    20   -0.18897   -0.02067
   24    21   -0.17434   -0.00619
   24    22   -0.15861    0.00457
   24    23   -0.14297    0.01177
   24    24   -0.12830    0.01591
   24    25   -0.11516    0.01760
   24    26   -0.10383    0.01746
   24    27   -0.09439    0.01599
   24    28   -0.08684    0.01362
   24    29   -0.08108    0.01064
   24    30   -0.07705    0.00728
   24    31   -0.07466    0.00369
   25     0   -0.14729   -0.00529
   25     1   -0.14680   -0.02631
   25     2   -0.14576   -0.04680
   25     3   -0.14444   -0.06639
   25     4   -0.14321   -0.08480
   25     5   -0.14251   -0.10182
   25     6   -0.14279   -0.11730
   25     7   -0.14450   -0.13110
   25     8   -0.14807   -0.14303
   25     9   -0.15386   -0.15279
   25    10   -0.16211   -0.15991
   25    11   -0.17287   -0.16372
   25    12   -0.18583   -0.16334
   25    13   -0.20020   -0.15784
   25    14   -0.21455   -0.14648
   25    15   -0.22694   -0.12913
   25    16   -0.23524   -0.10654
   25    17   -0.23766   -0.08051
   25    18   -0.23333   -0.05349
   25    19   -0.22253   -0.02812
   25    20   -0.20661   -0.00657
   25    21   -0.18755    0.00990
   25    22   -0.16745    0.02106
   25    23   -0.14799    0.02745
   25    24   -0.13029    0.03002
   25    25   -0.11490    0.02978
   25    26   -0.10199    0.02760
   25    27   -0.09149    0.02415
   25    28   -0.08325    0.01992
   25    29   -0.07707    0.01522
