128 128
    0   110    0.09670
    0   111    0.09338
    0   112    0.08999
    0   113    0.08652
    0   114    0.08297
    0   115    0.07934
    0   116    0.07560
    0   117    0.07174
    0   118    0.06775
    0   119    0.06362
    0   120    0.05931
    0   121    0.05480
    0   122    0.05006
    0   123    0.04502
    0   124    0.03962
    0   125    0.03378
    0   126    0.02744
    0   127    0.02084
    1     0    0.06425
    1     1    0.07393
    1     2    0.08540
    1     3    0.09698
    1     4    0.10813
    1     5    0.11869
    1     6    0.12864
    1     7    0.13800
    1     8    0.14681
    1     9    0.15510
    1    10    0.16289
    1    11    0.17022
    1    12    0.17710
    1    13    0.18355
    1    14    0.18960
    1    15    0.19527
    1    16    0.20056
    1    17    0.20549
    1    18    0.21008
    1    19    0.21435
    1    20    0.21829
    1    21    0.22193
    1    22    0.22528
    1    23    0.22835
    1    24    0.23115
    1    25    0.23369
    1    26    0.23598
    1    27    0.23803
    1    28    0.23986
    1    29    0.24147
    1    30    0.24286
    1    31    0.24406
    1    32    0.24507
    1    33    0.24590
    1    34    0.24655
    1    35    0.24704
    1    36    0.24737
    1    37    0.24754
    1    38    0.24758
    1    39    0.24748
    1    40    0.24724
    1    41    0.24689
    1    42    0.24641
    1    43    0.24583
    1    44    0.24513
    1    45    0.24434
    1    46    0.24345
    1    47    0.24247
    1    48    0.24141
    1    49    0.24026
    1    50    0.23903
    1    51    0.23773
    1    52    0.23636
    1    53    0.23492
    1    54    0.23341
    1    55    0.23185
    1    56    0.23023
    1    57    0.22856
    1    58    0.22683
    1    59    0.22506
    1    60    0.22324
    1    61    0.22138
    1    62    0.21947
    1    63    0.21752
    1    64    0.21554
    1    65    0.21352
    1    66    0.21146
    1    67    0.20937
    1    68    0.20725
    1    69    0.20510
    1    70    0.20293
    1    71    0.20072
    1    72    0.19849
    1    73    0.19623
    1    74    0.19395
    1    75    0.19164
    1    76    0.18932
    1    77    0.18697
    1    78    0.18460
    1    79    0.18220
    1    80    0.17979
    1    81    0.17736
    1    82    0.17491
    1    83    0.17244
    1    84    0.16995
    1    85    0.16744
    1    86    0.16491
    1    87    0.16236
    1    88    0.15980
    1    89    0.15721
    1    90    0.15461
    1    91    0.15198
    1    92    0.14934
    1    93    0.14667
    1    94    0.14399
    1    95    0.14128
    1    96    0.13854
    1    97    0.13578
    1    98    0.13300
    1    99    0.13019
    1   100    0.12735
    1   101    0.12449
    1   102    0.12159
    1   103    0.11866
    1   104    0.11569
    1   105    0.11268
    1   106    0.10964
    1   107    0.10655
    1   108    0.10341
    1   109    0.10023
    1   110    0.09698
    1   111    0.09368
    1   112    0.09032
    1   113    0.08688
    1   114    0.08337
    1   115    0.07977
    1   116    0.07608
    1   117    0.07228
    1   118    0.06837
    1   119    0.06432
    1   120    0.06013
    1   121    0.05578
    1   122    0.05125
    1   123    0.04652
    1   124    0.04161
    1   125    0.03656
    1   126    0.03160
    1   127    0.02744
    2     0    0.07922
    2     1    0.08565
    2     2    0.09430
    2     3    0.10385
    2     4    0.11358
    2     5    0.12314
    2     6    0.13236
    2     7    0.14118
    2     8    0.14957
    2     9    0.15753
    2    10    0.16506
    2    11    0.17216
    2    12    0.17886
    2    13    0.18516
    2    14    0.19108
    2    15    0.19663
    2    16    0.20182
    2    17    0.20667
    2    18    0.21118
    2    19    0.21538
    2    20    0.21926
    2    21    0.22284
    2    22    0.22614
    2    23    0.22916
    2    24    0.23191
    2    25    0.23441
    2    26    0.23667
    2    27    0.23868
    2    28    0.24048
    2    29    0.24205
    2    30    0.24342
    2    31    0.24460
    2    32    0.24558
    2    33    0.24638
    2    34    0.24701
    2    35    0.24748
    2    36    0.24779
    2    37    0.24795
    2    38    0.24797
    2    39    0.24785
    2    40    0.24760
    2    41    0.24723
    2    42    0.24674
    2    43    0.24615
    2    44    0.24544
    2    45    0.24464
    2    46    0.24374
    2    47    0.24275
    2    48    0.24168
    2    49    0.24052
    2    50    0.23929
    2    51    0.23798
    2    52    0.23660
    2    53    0.23515
    2    54    0.23365
    2    55    0.23208
    2    56    0.23046
    2    57    0.22878
    2    58    0.22705
    2    59    0.22527
    2    60    0.22345
    2    61    0.22158
    2    62    0.21967
    2    63    0.21772
    2    64    0.21574
    2    65    0.21371
    2    66    0.21166
    2    67    0.20957
    2    68    0.20745
    2    69    0.20529
    2    70    0.20312
    2    71    0.20091
    2    72    0.19868
    2    73    0.19642
    2    74    0.19414
    2    75    0.19183
    2    76    0.18951
    2    77    0.18716
    2    78    0.18479
    2    79    0.18240
    2    80    0.17998
    2    81    0.17755
    2    82    0.17510
    2    83    0.17264
    2    84    0.17015
    2    85    0.16764
    2    86    0.16512
    2    87    0.16257
    2    88    0.16001
    2    89    0.15743
    2    90    0.15483
    2    91    0.15221
    2    92    0.14957
    2    93    0.14691
    2    94    0.14423
    2    95    0.14152
    2    96    0.13880
    2    97    0.13605
    2    98    0.13327
    2    99    0.13047
    2   100    0.12764
    2   101    0.12479
    2   102    0.12190
    2   103    0.11898
    2   104    0.11603
    2   105    0.11304
    2   106    0.11001
    2   107    0.10694
    2   108    0.10383
    2   109    0.10067
    2   110    0.09746
    2   111    0.09419
    2   112    0.09087
    2   113    0.08748
    2   114    0.08402
    2   115    0.08048
    2   116    0.07686
    2   117    0.07316
    2   118    0.06936
    2   119    0.06545
    2   120    0.06144
    2   121    0.05733
    2   122    0.05311
    2   123    0.04881
    2   124    0.04450
    2   125    0.04031
    2   126    0.03655
    2   127    0.03378
    3     0    0.09310
    3     1    0.09767
    3     2    0.10429
    3     3    0.11207
    3     4    0.12040
    3     5    0.12887
    3     6    0.13725
    3     7    0.14542
    3     8    0.15329
    3     9    0.16082
    3    10    0.16801
    3    11    0.17483
    3    12    0.18128
    3    13    0.18738
    3    14    0.19313
    3    15    0.19852
    3    16    0.20358
    3    17    0.20831
    3    18    0.21271
    3    19    0.21681
    3    20    0.22060
    3    21    0.22411
    3    22    0.22733
    3    23    0.23029
    3    24    0.23298
    3    25    0.23542
    3    26    0.23762
    3    27    0.23959
    3    28    0.24134
    3    29    0.24287
    3    30    0.24420
    3    31    0.24534
    3    32    0.24629
    3    33    0.24706
    3    34    0.24766
    3    35    0.24810
    3    36    0.24838
    3    37    0.24851
    3    38    0.24851
    3    39    0.24837
    3    40    0.24810
    3    41    0.24771
    3    42    0.24721
    3    43    0.24659
    3    44    0.24588
    3    45    0.24506
    3    46    0.24415
    3    47    0.24314
    3    48    0.24206
    3    49    0.24089
    3    50    0.23964
    3    51    0.23833
    3    52    0.23694
    3    53    0.23549
    3    54    0.23397
    3    55    0.23240
    3    56    0.23077
    3    57    0.22908
    3    58    0.22735
    3    59    0.22557
    3    60    0.22374
    3    61    0.22187
    3    62    0.21995
    3    63    0.21800
    3    64    0.21601
    3    65    0.21399
    3    66    0.21193
    3    67    0.20984
    3    68    0.20771
    3    69    0.20556
    3    70    0.20338
    3    71    0.20117
    3    72    0.19894
    3    73    0.19668
    3    74    0.19440
    3    75    0.19210
    3    76    0.18977
    3    77    0.18742
    3    78    0.18505
    3    79    0.18266
    3    80    0.18025
    3    81    0.17783
    3    82    0.17538
    3    83    0.17291
    3    84    0.17043
    3    85    0.16793
    3    86    0.16540
    3    87    0.16286
    3    88    0.16031
    3    89    0.15773
    3    90    0.15514
    3    91    0.15252
    3    92    0.14989
    3    93    0.14723
    3    94    0.14456
    3    95    0.14186
    3    96    0.13915
    3    97    0.13641
    3    98    0.13364
    3    99    0.13086
    3   100    0.12804
    3   101    0.12520
    3   102    0.12233
    3   103    0.11943
    3   104    0.11650
    3   105    0.11353
    3   106    0.11053
    3   107    0.10749
    3   108    0.10441
    3   109    0.10128
    3   110    0.09811
    3   111    0.09489
    3   112    0.09162
    3   113    0.08829
    3   114    0.08490
    3   115    0.08145
    3   116    0.07793
    3   117    0.07435
    3   118    0.07069
    3   119    0.06697
    3   120    0.06318
    3   121    0.05934
    3   122    0.05548
    3   123    0.05164
    3   124    0.04792
    3   125    0.04449
    3   126    0.04160
    3   127    0.03961
    4     0    0.10605
    4     1    0.10949
    4     2    0.11468
    4     3    0.12105
    4     4    0.12814
    4     5    0.13556
    4     6    0.14308
    4     7    0.15054
    4     8    0.15784
    4     9    0.16490
    4    10    0.17168
    4    11    0.17816
    4    12    0.18433
    4    13    0.19019
    4    14    0.19571
    4    15    0.20092
    4    16    0.20581
    4    17    0.21039
    4    18    0.21466
    4    19    0.21864
    4    20    0.22232
    4    21    0.22573
    4    22    0.22886
    4    23    0.23173
    4    24    0.23434
    4    25    0.23671
    4    26    0.23885
    4    27    0.24075
    4    28    0.24244
    4    29    0.24392
    4    30    0.24520
    4    31    0.24629
    4    32    0.24720
    4    33    0.24792
    4    34    0.24849
    4    35    0.24889
    4    36    0.24914
    4    37    0.24924
    4    38    0.24921
    4    39    0.24904
    4    40    0.24874
    4    41    0.24833
    4    42    0.24780
    4    43    0.24717
    4    44    0.24643
    4    45    0.24559
    4    46    0.24466
    4    47    0.24365
    4    48    0.24254
    4    49    0.24136
    4    50    0.24010
    4    51    0.23877
    4    52    0.23738
    4    53    0.23591
    4    54    0.23439
    4    55    0.23280
    4    56    0.23117
    4    57    0.22947
    4    58    0.22773
    4    59    0.22594
    4    60    0.22411
    4    61    0.22223
    4    62    0.22032
    4    63    0.21836
    4    64    0.21637
    4    65    0.21434
    4    66    0.21227
    4    67    0.21018
    4    68    0.20806
    4    69    0.20590
    4    70    0.20372
    4    71    0.20151
    4    72    0.19928
    4    73    0.19702
    4    74    0.19474
    4    75    0.19244
    4    76    0.19011
    4    77    0.18776
    4    78    0.18540
    4    79    0.18301
    4    80    0.18060
    4    81    0.17818
    4    82    0.17573
    4    83    0.17327
    4    84    0.17079
    4    85    0.16829
    4    86    0.16577
    4    87    0.16324
    4    88    0.16069
    4    89    0.15812
    4    90    0.15553
    4    91    0.15292
    4    92    0.15030
    4    93    0.14765
    4    94    0.14499
    4    95    0.14230
    4    96    0.13960
    4    97    0.13687
    4    98    0.13412
    4    99    0.13135
    4   100    0.12855
    4   101    0.12573
    4   102    0.12288
    4   103    0.12001
    4   104    0.11710
    4   105    0.11416
    4   106    0.11119
    4   107    0.10818
    4   108    0.10514
    4   109    0.10206
    4   110    0.09894
    4   111    0.09578
    4   112    0.09257
    4   113    0.08932
    4   114    0.08601
    4   115    0.08266
    4   116    0.07926
    4   117    0.07582
    4   118    0.07233
    4   119    0.06880
    4   120    0.06526
    4   121    0.06171
    4   122    0.05821
    4   123    0.05482
    4   124    0.05163
    4   125    0.04879
    4   126    0.04651
    4   127    0.04500
    5     0    0.11830
    5     1    0.12100
    5     2    0.12517
    5     3    0.13044
    5     4    0.13647
    5     5    0.14295
    5     6    0.14965
    5     7    0.15641
    5     8    0.16311
    5     9    0.16966
    5    10    0.17601
    5    11    0.18212
    5    12    0.18797
    5    13    0.19354
    5    14    0.19882
    5    15    0.20380
    5    16    0.20850
    5    17    0.21290
    5    18    0.21702
    5    19    0.22085
    5    20    0.22440
    5    21    0.22769
    5    22    0.23071
    5    23    0.23348
    5    24    0.23600
    5    25    0.23828
    5    26    0.24033
    5    27    0.24216
    5    28    0.24378
    5    29    0.24520
    5    30    0.24642
    5    31    0.24745
    5    32    0.24830
    5    33    0.24898
    5    34    0.24949
    5    35    0.24985
    5    36    0.25006
    5    37    0.25012
    5    38    0.25005
    5    39    0.24985
    5    40    0.24953
    5    41    0.24908
    5    42    0.24853
    5    43    0.24787
    5    44    0.24711
    5    45    0.24625
    5    46    0.24530
    5    47    0.24426
    5    48    0.24314
    5    49    0.24194
    5    50    0.24066
    5    51    0.23932
    5    52    0.23791
    5    53    0.23643
    5    54    0.23490
    5    55    0.23330
    5    56    0.23165
    5    57    0.22995
    5    58    0.22820
    5    59    0.22641
    5    60    0.22456
    5    61    0.22268
    5    62    0.22076
    5    63    0.21880
    5    64    0.21680
    5    65    0.21476
    5    66    0.21270
    5    67    0.21060
    5    68    0.20847
    5    69    0.20632
    5    70    0.20414
    5    71    0.20193
    5    72    0.19969
    5    73    0.19743
    5    74    0.19515
    5    75    0.19285
    5    76    0.19052
    5    77    0.18818
    5    78    0.18581
    5    79    0.18343
    5    80    0.18102
    5    81    0.17860
    5    82    0.17616
    5    83    0.17370
    5    84    0.17122
    5    85    0.16873
    5    86    0.16622
    5    87    0.16369
    5    88    0.16115
    5    89    0.15858
    5    90    0.15600
    5    91    0.15341
    5    92    0.15079
    5    93    0.14816
    5    94    0.14551
    5    95    0.14284
    5    96    0.14015
    5    97    0.13743
    5    98    0.13470
    5    99    0.13195
    5   100    0.12917
    5   101    0.12637
    5   102    0.12355
    5   103    0.12070
    5   104    0.11782
    5   105    0.11492
    5   106    0.11198
    5   107    0.10902
    5   108    0.10602
    5   109    0.10299
    5   110    0.09993
    5   111    0.09683
    5   112    0.09370
    5   113    0.09053
    5   114    0.08733
    5   115    0.08409
    5   116    0.08082
    5   117    0.07753
    5   118    0.07421
    5   119    0.07090
    5   120    0.06760
    5   121    0.06435
    5   122    0.06120
    5   123    0.05820
    5   124    0.05546
    5   125    0.05308
    5   126    0.05122
    5   127    0.05003
    6     0    0.13002
    6     1    0.13220
    6     2    0.13562
    6     3    0.14004
    6     4    0.14519
    6     5    0.15084
    6     6    0.15679
    6     7    0.16288
    6     8    0.16898
    6     9    0.17502
    6    10    0.18092
    6    11    0.18664
    6    12    0.19214
    6    13    0.19740
    6    14    0.20241
    6    15    0.20715
    6    16    0.21163
    6    17    0.21583
    6    18    0.21977
    6    19    0.22343
    6    20    0.22684
    6    21    0.22998
    6    22    0.23288
    6    23    0.23553
    6    24    0.23794
    6    25    0.24012
    6    26    0.24208
    6    27    0.24382
    6    28    0.24536
    6    29    0.24670
    6    30    0.24785
    6    31    0.24881
    6    32    0.24960
    6    33    0.25022
    6    34    0.25068
    6    35    0.25099
    6    36    0.25115
    6    37    0.25117
    6    38    0.25105
    6    39    0.25081
    6    40    0.25045
    6    41    0.24997
    6    42    0.24938
    6    43    0.24869
    6    44    0.24790
    6    45    0.24701
    6    46    0.24604
    6    47    0.24498
    6    48    0.24384
    6    49    0.24262
    6    50    0.24132
    6    51    0.23996
    6    52    0.23853
    6    53    0.23704
    6    54    0.23549
    6    55    0.23389
    6    56    0.23223
    6    57    0.23051
    6    58    0.22875
    6    59    0.22695
    6    60    0.22510
    6    61    0.22321
    6    62    0.22128
    6    63    0.21931
    6    64    0.21731
    6    65    0.21527
    6    66    0.21320
    6    67    0.21110
    6    68    0.20897
    6    69    0.20681
    6    70    0.20462
    6    71    0.20241
    6    72    0.20018
    6    73    0.19792
    6    74    0.19564
    6    75    0.19333
    6    76    0.19101
    6    77    0.18867
    6    78    0.18630
    6    79    0.18392
    6    80    0.18152
    6    81    0.17910
    6    82    0.17666
    6    83    0.17421
    6    84    0.17174
    6    85    0.16925
    6    86    0.16675
    6    87    0.16423
    6    88    0.16169
    6    89    0.15913
    6    90    0.15656
    6    91    0.15398
    6    92    0.15137
    6    93    0.14875
    6    94    0.14612
    6    95    0.14346
    6    96    0.14079
    6    97    0.13809
    6    98    0.13538
    6    99    0.13265
    6   100    0.12990
    6   101    0.12712
    6   102    0.12433
    6   103    0.12151
    6   104    0.11866
    6   105    0.11580
    6   106    0.11291
    6   107    0.10999
    6   108    0.10704
    6   109    0.10407
    6   110    0.10107
    6   111    0.09805
    6   112    0.09500
    6   113    0.09192
    6   114    0.08882
    6   115    0.08571
    6   116    0.08258
    6   117    0.07944
    6   118    0.07631
    6   119    0.07321
    6   120    0.07015
    6   121    0.06718
    6   122    0.06434
    6   123    0.06169
    6   124    0.05930
    6   125    0.05729
    6   126    0.05574
    6   127    0.05476
    7     0    0.14134
    7     1    0.14314
    7     2    0.14599
    7     3    0.14974
    7     4    0.15417
    7     5    0.15911
    7     6    0.16438
    7     7    0.16984
    7     8    0.17538
    7     9    0.18091
    7    10    0.18635
    7    11    0.19166
    7    12    0.19680
    7    13    0.20174
    7    14    0.20645
    7    15    0.21093
    7    16    0.21517
    7    17    0.21916
    7    18    0.22289
    7    19    0.22638
    7    20    0.22962
    7    21    0.23261
    7    22    0.23536
    7    23    0.23788
    7    24    0.24017
    7    25    0.24223
    7    26    0.24408
    7    27    0.24573
    7    28    0.24717
    7    29    0.24842
    7    30    0.24949
    7    31    0.25037
    7    32    0.25109
    7    33    0.25164
    7    34    0.25204
    7    35    0.25229
    7    36    0.25239
    7    37    0.25236
    7    38    0.25220
    7    39    0.25191
    7    40    0.25151
    7    41    0.25099
    7    42    0.25036
    7    43    0.24964
    7    44    0.24881
    7    45    0.24790
    7    46    0.24689
    7    47    0.24581
    7    48    0.24464
    7    49    0.24340
    7    50    0.24208
    7    51    0.24070
    7    52    0.23925
    7    53    0.23775
    7    54    0.23618
    7    55    0.23456
    7    56    0.23288
    7    57    0.23116
    7    58    0.22939
    7    59    0.22757
    7    60    0.22571
    7    61    0.22381
    7    62    0.22188
    7    63    0.21990
    7    64    0.21789
    7    65    0.21585
    7    66    0.21377
    7    67    0.21167
    7    68    0.20953
    7    69    0.20737
    7    70    0.20518
    7    71    0.20297
    7    72    0.20073
    7    73    0.19848
    7    74    0.19619
    7    75    0.19389
    7    76    0.19157
    7    77    0.18923
    7    78    0.18686
    7    79    0.18448
    7    80    0.18209
    7    81    0.17967
    7    82    0.17724
    7    83    0.17479
    7    84    0.17233
    7    85    0.16985
    7    86    0.16735
    7    87    0.16484
    7    88    0.16231
    7    89    0.15976
    7    90    0.15721
    7    91    0.15463
    7    92    0.15204
    7    93    0.14943
    7    94    0.14681
    7    95    0.14417
    7    96    0.14152
    7    97    0.13884
    7    98    0.13615
    7    99    0.13345
    7   100    0.13072
    7   101    0.12797
    7   102    0.12521
    7   103    0.12242
    7   104    0.11962
    7   105    0.11679
    7   106    0.11395
    7   107    0.11108
    7   108    0.10819
    7   109    0.10529
    7   110    0.10236
    7   111    0.09941
    7   112    0.09645
    7   113    0.09347
    7   114    0.09048
    7   115    0.08749
    7   116    0.08450
    7   117    0.08152
    7   118    0.07858
    7   119    0.07568
    7   120    0.07285
    7   121    0.07014
    7   122    0.06757
    7   123    0.06521
    7   124    0.06313
    7   125    0.06139
    7   126    0.06007
    7   127    0.05925
    8     0    0.15237
    8     1    0.15388
    8     2    0.15630
    8     3    0.15950
    8     4    0.16333
    8     5    0.16765
    8     6    0.17232
    8     7    0.17721
    8     8    0.18222
    8     9    0.18725
    8    10    0.19225
    8    11    0.19715
    8    12    0.20192
    8    13    0.20652
    8    14    0.21093
    8    15    0.21513
    8    16    0.21911
    8    17    0.22287
    8    18    0.22639
    8    19    0.22967
    8    20    0.23273
    8    21    0.23555
    8    22    0.23814
    8    23    0.24051
    8    24    0.24266
    8    25    0.24460
    8    26    0.24634
    8    27    0.24787
    8    28    0.24921
    8    29    0.25036
    8    30    0.25133
    8    31    0.25213
    8    32    0.25277
    8    33    0.25325
    8    34    0.25357
    8    35    0.25376
    8    36    0.25380
    8    37    0.25371
    8    38    0.25349
    8    39    0.25315
    8    40    0.25270
    8    41    0.25214
    8    42    0.25147
    8    43    0.25070
    8    44    0.24984
    8    45    0.24889
    8    46    0.24786
    8    47    0.24674
    8    48    0.24554
    8    49    0.24428
    8    50    0.24294
    8    51    0.24153
    8    52    0.24007
    8    53    0.23854
    8    54    0.23695
    8    55    0.23532
    8    56    0.23363
    8    57    0.23189
    8    58    0.23011
    8    59    0.22828
    8    60    0.22641
    8    61    0.22450
    8    62    0.22255
    8    63    0.22057
    8    64    0.21855
    8    65    0.21650
    8    66    0.21442
    8    67    0.21231
    8    68    0.21017
    8    69    0.20801
    8    70    0.20582
    8    71    0.20360
    8    72    0.20136
    8    73    0.19910
    8    74    0.19682
    8    75    0.19452
    8    76    0.19220
    8    77    0.18986
    8    78    0.18750
    8    79    0.18512
    8    80    0.18273
    8    81    0.18032
    8    82    0.17789
    8    83    0.17545
    8    84    0.17299
    8    85    0.17052
    8    86    0.16803
    8    87    0.16552
    8    88    0.16301
    8    89    0.16047
    8    90    0.15793
    8    91    0.15536
    8    92    0.15279
    8    93    0.15020
    8    94    0.14759
    8    95    0.14497
    8    96    0.14234
    8    97    0.13969
    8    98    0.13702
    8    99    0.13434
    8   100    0.13164
    8   101    0.12892
    8   102    0.12619
    8   103    0.12345
    8   104    0.12068
    8   105    0.11790
    8   106    0.11511
    8   107    0.11229
    8   108    0.10947
    8   109    0.10662
    8   110    0.10377
    8   111    0.10090
    8   112    0.09803
    8   113    0.09515
    8   114    0.09228
    8   115    0.08941
    8   116    0.08656
    8   117    0.08375
    8   118    0.08097
    8   119    0.07827
    8   120    0.07566
    8   121    0.07317
    8   122    0.07085
    8   123    0.06873
    8   124    0.06689
    8   125    0.06537
    8   126    0.06424
    8   127    0.06353
    9     0    0.16320
    9     1    0.16448
    9     2    0.16655
    9     3    0.16930
    9     4    0.17264
    9     5    0.17643
    9     6    0.18056
    9     7    0.18493
    9     8    0.18943
    9     9    0.19400
    9    10    0.19856
    9    11    0.20306
    9    12    0.20746
    9    13    0.21171
    9    14    0.21581
    9    15    0.21972
    9    16    0.22343
    9    17    0.22694
    9    18    0.23023
    9    19    0.23330
    9    20    0.23616
    9    21    0.23880
    9    22    0.24122
    9    23    0.24343
    9    24    0.24543
    9    25    0.24723
    9    26    0.24883
    9    27    0.25024
    9    28    0.25146
    9    29    0.25251
    9    30    0.25338
    9    31    0.25409
    9    32    0.25464
    9    33    0.25503
    9    34    0.25528
    9    35    0.25538
    9    36    0.25536
    9    37    0.25520
    9    38    0.25492
    9    39    0.25453
    9    40    0.25402
    9    41    0.25341
    9    42    0.25270
    9    43    0.25189
    9    44    0.25099
    9    45    0.25000
    9    46    0.24893
    9    47    0.24778
    9    48    0.24655
    9    49    0.24525
    9    50    0.24389
    9    51    0.24246
    9    52    0.24097
    9    53    0.23942
    9    54    0.23782
    9    55    0.23616
    9    56    0.23445
    9    57    0.23270
    9    58    0.23090
    9    59    0.22906
    9    60    0.22718
    9    61    0.22526
    9    62    0.22330
    9    63    0.22131
    9    64    0.21928
    9    65    0.21723
    9    66    0.21514
    9    67    0.21302
    9    68    0.21088
    9    69    0.20871
    9    70    0.20652
    9    71    0.20430
    9    72    0.20206
    9    73    0.19980
    9    74    0.19752
    9    75    0.19522
    9    76    0.19290
    9    77    0.19056
    9    78    0.18820
    9    79    0.18583
    9    80    0.18344
    9    81    0.18103
    9    82    0.17861
    9    83    0.17617
    9    84    0.17372
    9    85    0.17126
    9    86    0.16878
    9    87    0.16629
    9    88    0.16378
    9    89    0.16126
    9    90    0.15872
    9    91    0.15618
    9    92    0.15362
    9    93    0.15104
    9    94    0.14845
    9    95    0.14585
    9    96    0.14324
    9    97    0.14061
    9    98    0.13797
    9    99    0.13532
    9   100    0.13265
    9   101    0.12997
    9   102    0.12727
    9   103    0.12457
    9   104    0.12185
    9   105    0.11911
    9   106    0.11637
    9   107    0.11361
    9   108    0.11085
    9   109    0.10807
    9   110    0.10530
    9   111    0.10251
    9   112    0.09973
    9   113    0.09696
    9   114    0.09420
    9   115    0.09146
    9   116    0.08875
    9   117    0.08608
    9   118    0.08347
    9   119    0.08095
    9   120    0.07853
    9   121    0.07624
    9   122    0.07413
    9   123    0.07223
    9   124    0.07059
    9   125    0.06925
    9   126    0.06825
    9   127    0.06764
   10     0    0.17391
   10     1    0.17500
   10     2    0.17678
   10     3    0.17917
   10     4    0.18207
   10     5    0.18540
   10     6    0.18906
   10     7    0.19295
   10     8    0.19699
   10     9    0.20111
   10    10    0.20525
   10    11    0.20936
   10    12    0.21338
   10    13    0.21729
   10    14    0.22107
   10    15    0.22468
   10    16    0.22811
   10    17    0.23136
   10    18    0.23441
   10    19    0.23726
   10    20    0.23990
   10    21    0.24234
   10    22    0.24458
   10    23    0.24662
   10    24    0.24846
   10    25    0.25010
   10    26    0.25156
   10    27    0.25284
   10    28    0.25394
   10    29    0.25487
   10    30    0.25563
   10    31    0.25623
   10    32    0.25668
   10    33    0.25698
   10    34    0.25715
   10    35    0.25717
   10    36    0.25707
   10    37    0.25684
   10    38    0.25650
   10    39    0.25604
   10    40    0.25548
   10    41    0.25481
   10    42    0.25405
   10    43    0.25319
   10    44    0.25225
   10    45    0.25121
   10    46    0.25010
   10    47    0.24892
   10    48    0.24766
   10    49    0.24633
   10    50    0.24493
   10    51    0.24348
   10    52    0.24196
   10    53    0.24039
   10    54    0.23876
   10    55    0.23709
   10    56    0.23536
   10    57    0.23359
   10    58    0.23178
   10    59    0.22992
   10    60    0.22803
   10    61    0.22609
   10    62    0.22413
   10    63    0.22212
   10    64    0.22009
   10    65    0.21802
   10    66    0.21593
   10    67    0.21381
   10    68    0.21166
   10    69    0.20949
   10    70    0.20729
   10    71    0.20507
   10    72    0.20283
   10    73    0.20057
   10    74    0.19829
   10    75    0.19599
   10    76    0.19367
   10    77    0.19133
   10    78    0.18898
   10    79    0.18660
   10    80    0.18422
   10    81    0.18182
   10    82    0.17940
   10    83    0.17697
   10    84    0.17453
   10    85    0.17207
   10    86    0.16960
   10    87    0.16712
   10    88    0.16462
   10    89    0.16212
   10    90    0.15960
   10    91    0.15706
   10    92    0.15452
   10    93    0.15196
   10    94    0.14940
   10    95    0.14682
   10    96    0.14423
   10    97    0.14162
   10    98    0.13901
   10    99    0.13638
   10   100    0.13375
   10   101    0.13110
   10   102    0.12845
   10   103    0.12578
   10   104    0.12310
   10   105    0.12042
   10   106    0.11773
   10   107    0.11503
   10   108    0.11233
   10   109    0.10963
   10   110    0.10693
   10   111    0.10423
   10   112    0.10154
   10   113    0.09887
   10   114    0.09622
   10   115    0.09360
   10   116    0.09102
   10   117    0.08850
   10   118    0.08605
